Instance,Terminal,Layer,X location,Y location,Voltage
_1284_,VPWR,li1,103.5000,19.0400,1.799815
_1283_,VPWR,li1,132.4800,19.0400,1.799802
_1278_,VPWR,li1,32.4300,46.2400,1.799893
_1277_,VPWR,li1,45.3100,51.6800,1.799920
_1276_,VPWR,li1,16.7900,40.8000,1.799981
_1275_,VPWR,li1,49.4500,46.2400,1.799819
_1274_,VPWR,li1,55.4300,51.6800,1.799898
_1273_,VPWR,li1,26.4500,46.2400,1.799919
_1272_,VPWR,li1,39.7900,46.2400,1.799858
_1271_,VPWR,li1,26.4500,40.8000,1.799976
_1270_,VPWR,li1,26.4500,106.0800,1.799949
_1269_,VPWR,li1,37.0300,106.0800,1.799911
_1268_,VPWR,li1,25.9900,95.2000,1.799933
_1267_,VPWR,li1,42.5500,95.2000,1.799861
_1266_,VPWR,li1,49.4500,84.3200,1.799906
_1265_,VPWR,li1,25.0700,106.0800,1.799949
_1264_,VPWR,li1,31.5100,111.5200,1.799940
_1263_,VPWR,li1,37.4900,89.7600,1.799935
_1262_,VPWR,li1,140.5300,24.4800,1.799741
_1261_,VPWR,li1,130.8700,24.4800,1.799744
_1260_,VPWR,li1,142.3700,29.9200,1.799656
_1259_,VPWR,li1,85.3300,138.7200,1.799953
_1258_,VPWR,li1,89.9300,133.2800,1.799818
_1257_,VPWR,li1,92.2300,116.9600,1.799888
_1256_,VPWR,li1,42.5500,100.6400,1.799920
_1255_,VPWR,li1,52.2100,100.6400,1.799899
_1254_,VPWR,li1,57.7300,106.0800,1.799853
_1253_,VPWR,li1,102.3500,116.9600,1.799884
_1252_,VPWR,li1,62.3300,95.2000,1.799805
_1251_,VPWR,li1,97.2900,111.5200,1.799857
_1250_,VPWR,li1,103.7300,127.8400,1.799938
_1249_,VPWR,li1,102.8100,133.2800,1.799810
_1248_,VPWR,li1,115.6900,133.2800,1.799805
_1247_,VPWR,li1,117.9900,122.4000,1.799714
_1246_,VPWR,li1,129.0300,138.7200,1.799944
_1245_,VPWR,li1,139.6100,133.2800,1.799800
_1244_,VPWR,li1,139.6100,122.4000,1.799698
_1243_,VPWR,li1,138.6900,127.8400,1.799931
_1242_,VPWR,li1,135.9300,111.5200,1.799841
_1241_,VPWR,li1,139.6100,111.5200,1.799841
_1240_,VPWR,li1,140.0700,106.0800,1.799748
_1239_,VPWR,li1,132.2500,100.6400,1.799810
_1238_,VPWR,li1,117.0700,100.6400,1.799814
_1237_,VPWR,li1,113.3900,100.6400,1.799816
_1236_,VPWR,li1,113.8500,95.2000,1.799713
_1235_,VPWR,li1,112.0100,116.9600,1.799882
_1234_,VPWR,li1,97.7500,68.0000,1.799815
_1233_,VPWR,li1,83.4900,68.0000,1.799826
_1232_,VPWR,li1,110.6300,89.7600,1.799817
_1231_,VPWR,li1,84.8700,73.4400,1.799898
_1230_,VPWR,li1,61.4100,89.7600,1.799885
_1229_,VPWR,li1,103.7300,73.4400,1.799889
_1228_,VPWR,li1,119.8300,40.8000,1.799868
_1227_,VPWR,li1,118.4500,35.3600,1.799856
_1226_,VPWR,li1,116.1500,51.6800,1.799825
_1225_,VPWR,li1,116.6100,57.1200,1.799828
_1224_,VPWR,li1,133.6300,40.8000,1.799864
_1223_,VPWR,li1,140.0700,35.3600,1.799847
_1222_,VPWR,li1,138.6900,35.3600,1.799847
_1221_,VPWR,li1,140.5300,51.6800,1.799821
_1220_,VPWR,li1,137.7700,62.5600,1.799778
_1219_,VPWR,li1,139.6100,62.5600,1.799778
_1218_,VPWR,li1,140.0700,73.4400,1.799882
_1217_,VPWR,li1,139.6100,78.8800,1.799799
_1216_,VPWR,li1,118.4500,68.0000,1.799806
_1215_,VPWR,li1,119.8300,78.8800,1.799802
_1214_,VPWR,li1,116.6100,84.3200,1.799810
_1213_,VPWR,li1,113.3900,68.0000,1.799808
_1212_,VPWR,li1,69.2300,78.8800,1.799845
_1211_,VPWR,li1,56.8100,133.2800,1.799857
_1210_,VPWR,li1,78.8900,133.2800,1.799826
_1209_,VPWR,li1,29.2100,144.1600,1.799980
_1208_,VPWR,li1,23.6900,149.6000,1.799997
_1207_,VPWR,li1,17.7100,144.1600,1.799986
_1206_,VPWR,li1,20.0100,138.7200,1.799989
_1205_,VPWR,li1,19.0900,133.2800,1.799958
_1204_,VPWR,li1,27.3700,133.2800,1.799939
_1203_,VPWR,li1,20.0100,116.9600,1.799973
_1202_,VPWR,li1,26.4500,122.4000,1.799943
_1201_,VPWR,li1,16.7900,122.4000,1.799962
_1200_,VPWR,li1,68.7700,127.8400,1.799955
_1199_,VPWR,li1,77.9700,100.6400,1.799854
_1198_,VPWR,li1,58.6500,68.0000,1.799862
_1197_,VPWR,li1,65.0900,51.6800,1.799879
_1196_,VPWR,li1,52.2100,78.8800,1.799883
_1195_,VPWR,li1,52.2100,62.5600,1.799896
_1194_,VPWR,li1,88.0900,73.4400,1.799896
_1193_,VPWR,li1,51.2900,62.5600,1.799896
_1192_,VPWR,li1,88.0900,19.0400,1.799829
_1191_,VPWR,li1,68.3100,19.0400,1.799860
_1190_,VPWR,li1,101.4300,51.6800,1.799831
_1189_,VPWR,li1,94.5300,89.7600,1.799831
_1188_,VPWR,li1,68.3100,57.1200,1.799853
_1187_,VPWR,li1,110.6300,40.8000,1.799873
_1186_,VPWR,li1,64.6300,46.2400,1.799775
_1185_,VPWR,li1,90.8500,13.6000,1.799894
_1184_,VPWR,li1,84.4100,24.4800,1.799802
_1183_,VPWR,li1,123.0500,19.0400,1.799804
_1182_,VPWR,li1,128.1100,19.0400,1.799802
_1181_,VPWR,li1,118.4500,29.9200,1.799674
_1180_,VPWR,li1,90.8500,24.4800,1.799792
_1179_,VPWR,li1,77.9700,19.0400,1.799843
_1178_,VPWR,li1,127.6500,13.6000,1.799875
_1177_,VPWR,li1,90.3900,29.9200,1.799718
_1176_,VPWR,li1,77.0500,13.6000,1.799907
_1175_,VPWR,li1,101.8900,40.8000,1.799879
_1174_,VPWR,li1,84.4100,19.0400,1.799836
_1173_,VPWR,li1,101.8900,35.3600,1.799866
_1172_,VPWR,li1,62.3300,73.4400,1.799920
_1171_,VPWR,li1,52.6700,73.4400,1.799933
_1170_,VPWR,li1,68.7700,51.6800,1.799872
_1169_,VPWR,li1,65.0900,62.5600,1.799869
_1168_,VPWR,li1,59.1100,57.1200,1.799871
_1167_,VPWR,li1,79.8100,57.1200,1.799842
_1166_,VPWR,li1,75.2100,35.3600,1.799893
_1165_,VPWR,li1,100.0500,62.5600,1.799814
_1164_,VPWR,li1,89.4700,57.1200,1.799836
_1163_,VPWR,li1,64.6300,40.8000,1.799921
_1162_,VPWR,li1,96.8300,51.6800,1.799834
_1161_,VPWR,li1,77.9700,35.3600,1.799891
_1160_,VPWR,li1,83.4900,40.8000,1.799898
_1159_,VPWR,li1,102.8100,57.1200,1.799831
_1158_,VPWR,li1,75.2100,100.6400,1.799857
_1157_,VPWR,li1,75.6700,106.0800,1.799811
_1156_,VPWR,li1,74.2900,95.2000,1.799772
_1155_,VPWR,li1,60.4900,116.9600,1.799914
_1154_,VPWR,li1,78.4300,122.4000,1.799790
_1153_,VPWR,li1,77.9700,116.9600,1.799897
_1152_,VPWR,li1,68.3100,116.9600,1.799906
_1151_,VPWR,li1,101.8900,84.3200,1.799814
_1150_,VPWR,li1,77.0500,84.3200,1.799852
_1149_,VPWR,li1,89.4700,89.7600,1.799837
_1148_,VPWR,li1,67.3900,84.3200,1.799870
_1147_,VPWR,li1,100.0500,78.8800,1.799810
_1146_,VPWR,li1,100.9700,89.7600,1.799824
_1145_,VPWR,li1,79.8100,89.7600,1.799853
_1144_,VPWR,li1,95.9100,106.0800,1.799769
_1143_,VPWR,li1,90.3900,106.0800,1.799781
_1142_,VPWR,li1,98.6700,100.6400,1.799826
_1141_,VPWR,li1,72.4500,73.4400,1.799908
_1140_,VPWR,li1,60.0300,122.4000,1.799838
_1139_,VPWR,li1,66.0100,144.1600,1.799960
_1138_,VPWR,li1,65.0900,138.7200,1.799961
_1137_,VPWR,li1,63.2500,144.1600,1.799961
_1136_,VPWR,li1,46.2300,144.1600,1.799967
_1135_,VPWR,li1,49.4500,144.1600,1.799966
_1134_,VPWR,li1,49.4500,133.2800,1.799878
_1133_,VPWR,li1,43.9300,122.4000,1.799891
_1132_,VPWR,li1,48.0700,116.9600,1.799930
_1131_,VPWR,li1,44.8500,111.5200,1.799909
_1130_,VPWR,li1,58.6500,100.6400,1.799888
_1129_,VPWR,li1,90.8500,122.4000,1.799755
_1128_,VPWR,li1,77.9700,57.1200,1.799844
_1127_,VPWR,li1,13.1100,73.4400,1.799979
_1126_,VPWR,li1,13.5700,68.0000,1.799959
_1125_,VPWR,li1,23.6900,73.4400,1.799978
_1124_,VPWR,li1,25.9900,68.0000,1.799943
_1123_,VPWR,li1,37.9500,78.8800,1.799920
_1122_,VPWR,li1,37.0300,62.5600,1.799933
_1121_,VPWR,li1,39.3300,68.0000,1.799906
_1120_,VPWR,li1,42.5500,62.5600,1.799916
_1119_,VPWR,li1,42.5500,78.8800,1.799907
_1118_,VPWR,li1,49.9100,35.3600,1.799930
_1117_,VPWR,li1,24.6100,35.3600,1.799975
_1116_,VPWR,li1,25.5300,29.9200,1.799935
_1115_,VPWR,li1,25.0700,29.9200,1.799935
_1114_,VPWR,li1,39.3300,29.9200,1.799878
_1113_,VPWR,li1,42.0900,29.9200,1.799868
_1112_,VPWR,li1,42.5500,24.4800,1.799901
_1111_,VPWR,li1,52.2100,35.3600,1.799926
_1110_,VPWR,li1,77.9700,68.0000,1.799832
_1109_,VPWR,li1,100.9700,40.8000,1.799879
_1108_,VPWR,li1,98.6700,35.3600,1.799869
_1107_,VPWR,li1,103.7300,46.2400,1.799713
_1106_,VPWR,li1,80.7300,46.2400,1.799744
_1105_,VPWR,li1,37.4900,84.3200,1.799929
_1104_,VPWR,li1,24.1500,89.7600,1.799965
_1103_,VPWR,li1,12.1900,100.6400,1.799972
_1102_,VPWR,li1,12.6500,106.0800,1.799957
_1101_,VPWR,li1,13.1100,111.5200,1.799965
_1100_,VPWR,li1,12.6500,111.5200,1.799965
_1099_,VPWR,li1,12.1900,106.0800,1.799957
_1098_,VPWR,li1,38.4100,95.2000,1.799877
_1097_,VPWR,li1,57.2700,84.3200,1.799886
_1096_,VPWR,li1,110.6300,19.0400,1.799810
_1095_,VPWR,li1,113.8500,13.6000,1.799880
_1094_,VPWR,li1,109.2500,24.4800,1.799759
_1093_,VPWR,li1,108.7900,29.9200,1.799689
_1092_,VPWR,li1,97.7500,19.0400,1.799819
_1091_,VPWR,li1,100.9700,19.0400,1.799816
_1090_,VPWR,li1,122.1300,24.4800,1.799749
_1089_,VPWR,li1,12.1900,84.3200,1.799967
_1088_,VPWR,li1,12.6500,51.6800,1.799971
_1087_,VPWR,li1,12.6500,84.3200,1.799967
_1086_,VPWR,li1,13.5700,46.2400,1.799942
_1085_,VPWR,li1,13.5700,89.7600,1.799972
_1084_,VPWR,li1,13.5700,57.1200,1.799970
_1083_,VPWR,li1,21.8500,84.3200,1.799970
_1082_,VPWR,li1,14.9500,51.6800,1.799971
_1081_,VPWR,li1,77.0500,13.6000,1.799907
_1080_,VPWR,li1,67.8500,24.4800,1.799838
_1079_,VPWR,li1,142.3700,95.2000,1.799692
_1078_,VPWR,li1,142.3700,89.7600,1.799801
_1077_,VPWR,li1,123.9700,13.6000,1.799875
_1076_,VPWR,li1,60.4900,19.0400,1.799875
_1075_,VPWR,li1,50.8300,19.0400,1.799892
_1074_,VPWR,li1,29.6700,19.0400,1.799944
_1073_,VPWR,li1,12.1900,24.4800,1.799961
_1072_,VPWR,li1,39.3300,19.0400,1.799921
_1071_,VPWR,li1,16.7900,13.6000,1.799981
_1070_,VPWR,li1,13.5700,19.0400,1.799966
_1069_,VPWR,li1,140.0700,89.7600,1.799802
_1068_,VPWR,li1,130.4100,89.7600,1.799805
_1067_,VPWR,li1,89.4700,133.2800,1.799818
_1066_,VPWR,li1,93.6100,127.8400,1.799941
_1065_,VPWR,li1,99.1300,122.4000,1.799740
_1064_,VPWR,li1,46.2300,106.0800,1.799884
_1063_,VPWR,li1,52.2100,100.6400,1.799899
_1062_,VPWR,li1,62.7900,106.0800,1.799840
_1061_,VPWR,li1,103.7300,111.5200,1.799854
_1060_,VPWR,li1,60.9500,95.2000,1.799805
_1059_,VPWR,li1,98.6700,122.4000,1.799740
_1058_,VPWR,li1,105.1100,138.7200,1.799948
_1057_,VPWR,li1,102.8100,133.2800,1.799810
_1056_,VPWR,li1,117.0700,133.2800,1.799805
_1055_,VPWR,li1,118.9100,122.4000,1.799714
_1054_,VPWR,li1,129.9500,138.7200,1.799944
_1053_,VPWR,li1,141.9100,133.2800,1.799800
_1052_,VPWR,li1,145.1300,127.8400,1.799931
_1051_,VPWR,li1,141.9100,122.4000,1.799698
_1050_,VPWR,li1,140.9900,116.9600,1.799881
_1049_,VPWR,li1,142.3700,111.5200,1.799841
_1048_,VPWR,li1,141.9100,100.6400,1.799809
_1047_,VPWR,li1,129.4900,89.7600,1.799805
_1046_,VPWR,li1,117.5300,95.2000,1.799709
_1045_,VPWR,li1,113.8500,95.2000,1.799713
_1044_,VPWR,li1,114.3100,89.7600,1.799814
_1043_,VPWR,li1,111.0900,116.9600,1.799882
_1042_,VPWR,li1,106.4900,68.0000,1.799810
_1041_,VPWR,li1,85.3300,68.0000,1.799824
_1040_,VPWR,li1,108.3300,84.3200,1.799812
_1039_,VPWR,li1,89.9300,68.0000,1.799820
_1038_,VPWR,li1,63.7100,84.3200,1.799873
_1037_,VPWR,li1,106.4900,62.5600,1.799806
_1036_,VPWR,li1,124.8900,35.3600,1.799853
_1035_,VPWR,li1,123.5100,35.3600,1.799853
_1034_,VPWR,li1,116.1500,46.2400,1.799713
_1033_,VPWR,li1,119.3700,57.1200,1.799827
_1032_,VPWR,li1,132.2500,35.3600,1.799850
_1031_,VPWR,li1,141.4500,19.0400,1.799801
_1030_,VPWR,li1,132.7100,29.9200,1.799658
_1029_,VPWR,li1,141.9100,46.2400,1.799713
_1028_,VPWR,li1,141.4500,57.1200,1.799827
_1027_,VPWR,li1,141.9100,57.1200,1.799827
_1026_,VPWR,li1,141.9100,68.0000,1.799805
_1025_,VPWR,li1,141.9100,73.4400,1.799882
_1024_,VPWR,li1,119.8300,68.0000,1.799806
_1023_,VPWR,li1,120.7500,84.3200,1.799809
_1022_,VPWR,li1,123.5100,84.3200,1.799809
_1021_,VPWR,li1,112.0100,68.0000,1.799808
_1020_,VPWR,li1,64.1700,68.0000,1.799850
_1019_,VPWR,li1,59.1100,127.8400,1.799962
_1018_,VPWR,li1,79.8100,127.8400,1.799949
_1017_,VPWR,li1,29.6700,144.1600,1.799980
_1016_,VPWR,li1,25.0700,149.6000,1.799997
_1015_,VPWR,li1,24.1500,144.1600,1.799985
_1014_,VPWR,li1,21.8500,144.1600,1.799987
_1013_,VPWR,li1,21.3900,138.7200,1.799989
_1012_,VPWR,li1,28.7500,127.8400,1.799985
_1011_,VPWR,li1,26.4500,116.9600,1.799963
_1010_,VPWR,li1,27.3700,122.4000,1.799943
_1009_,VPWR,li1,24.1500,122.4000,1.799951
_1008_,VPWR,li1,71.9900,133.2800,1.799833
_1007_,VPWR,li1,81.1900,95.2000,1.799760
_1006_,VPWR,li1,71.5300,100.6400,1.799866
_1005_,VPWR,li1,77.9700,111.5200,1.799870
_1004_,VPWR,li1,74.7500,111.5200,1.799872
_1003_,VPWR,li1,54.0500,111.5200,1.799887
_1002_,VPWR,li1,80.2700,111.5200,1.799868
_1001_,VPWR,li1,84.4100,116.9600,1.799894
_1000_,VPWR,li1,68.3100,122.4000,1.799815
_0999_,VPWR,li1,106.9500,78.8800,1.799807
_0998_,VPWR,li1,79.3500,89.7600,1.799853
_0997_,VPWR,li1,90.8500,84.3200,1.799831
_0996_,VPWR,li1,65.0900,89.7600,1.799878
_0995_,VPWR,li1,103.2700,78.8800,1.799809
_0994_,VPWR,li1,105.5700,89.7600,1.799820
_0993_,VPWR,li1,85.3300,89.7600,1.799844
_0992_,VPWR,li1,101.8900,111.5200,1.799854
_0991_,VPWR,li1,89.4700,106.0800,1.799781
_0990_,VPWR,li1,100.0500,95.2000,1.799732
_0989_,VPWR,li1,71.5300,68.0000,1.799839
_0988_,VPWR,li1,60.0300,122.4000,1.799838
_0987_,VPWR,li1,68.7700,138.7200,1.799960
_0986_,VPWR,li1,72.4500,138.7200,1.799958
_0985_,VPWR,li1,65.5500,149.6000,1.799996
_0984_,VPWR,li1,49.9100,149.6000,1.799996
_0983_,VPWR,li1,54.9700,138.7200,1.799968
_0982_,VPWR,li1,51.7500,138.7200,1.799970
_0981_,VPWR,li1,41.6300,116.9600,1.799939
_0980_,VPWR,li1,48.0700,116.9600,1.799930
_0979_,VPWR,li1,44.3900,106.0800,1.799889
_0978_,VPWR,li1,59.5700,106.0800,1.799847
_0977_,VPWR,li1,92.2300,116.9600,1.799888
_0976_,VPWR,li1,138.2300,78.8800,1.799799
_0975_,VPWR,li1,81.1900,133.2800,1.799824
_0974_,VPWR,li1,33.8100,40.8000,1.799965
_0973_,VPWR,li1,42.0900,46.2400,1.799849
_0972_,VPWR,li1,24.6100,35.3600,1.799975
_0971_,VPWR,li1,47.1500,46.2400,1.799828
_0970_,VPWR,li1,54.9700,51.6800,1.799898
_0969_,VPWR,li1,29.6700,40.8000,1.799970
_0968_,VPWR,li1,38.8700,51.6800,1.799933
_0967_,VPWR,li1,25.5300,40.8000,1.799976
_0966_,VPWR,li1,24.6100,111.5200,1.799958
_0965_,VPWR,li1,35.1900,106.0800,1.799917
_0964_,VPWR,li1,26.9100,95.2000,1.799923
_0963_,VPWR,li1,40.7100,100.6400,1.799925
_0962_,VPWR,li1,48.0700,89.7600,1.799913
_0961_,VPWR,li1,25.5300,100.6400,1.799962
_0960_,VPWR,li1,29.2100,111.5200,1.799946
_0959_,VPWR,li1,35.1900,89.7600,1.799940
_0958_,VPWR,li1,79.8100,51.6800,1.799855
_0957_,VPWR,li1,86.2500,51.6800,1.799846
_0956_,VPWR,li1,17.0200,68.0000,1.799960
_0955_,VPWR,li1,16.1000,73.4400,1.799980
_0954_,VPWR,li1,14.0300,68.0000,1.799959
_0953_,VPWR,li1,16.5600,62.5600,1.799973
_0952_,VPWR,li1,19.5500,68.0000,1.799960
_0951_,VPWR,li1,20.9300,62.5600,1.799973
_0950_,VPWR,li1,20.7000,73.4400,1.799981
_0949_,VPWR,li1,24.8400,73.4400,1.799974
_0948_,VPWR,li1,23.6900,78.8800,1.799962
_0947_,VPWR,li1,23.9200,62.5600,1.799968
_0946_,VPWR,li1,20.7000,68.0000,1.799960
_0945_,VPWR,li1,27.3700,62.5600,1.799956
_0944_,VPWR,li1,34.9600,73.4400,1.799961
_0943_,VPWR,li1,33.3500,73.4400,1.799961
_0942_,VPWR,li1,35.6500,73.4400,1.799958
_0941_,VPWR,li1,32.6600,68.0000,1.799928
_0940_,VPWR,li1,35.6500,68.0000,1.799916
_0939_,VPWR,li1,40.9400,57.1200,1.799923
_0938_,VPWR,li1,35.8800,62.5600,1.799933
_0937_,VPWR,li1,37.2600,57.1200,1.799929
_0936_,VPWR,li1,39.3300,68.0000,1.799906
_0935_,VPWR,li1,42.3200,68.0000,1.799899
_0934_,VPWR,li1,39.3300,57.1200,1.799923
_0933_,VPWR,li1,32.8900,62.5600,1.799945
_0932_,VPWR,li1,43.0100,62.5600,1.799916
_0931_,VPWR,li1,37.9500,73.4400,1.799955
_0930_,VPWR,li1,43.4700,84.3200,1.799919
_0929_,VPWR,li1,41.1700,73.4400,1.799950
_0928_,VPWR,li1,27.6000,62.5600,1.799956
_0927_,VPWR,li1,29.4400,78.8800,1.799948
_0926_,VPWR,li1,30.5900,84.3200,1.799947
_0925_,VPWR,li1,18.1700,78.8800,1.799970
_0924_,VPWR,li1,25.9900,57.1200,1.799961
_0923_,VPWR,li1,24.6100,78.8800,1.799962
_0922_,VPWR,li1,25.0700,57.1200,1.799961
_0921_,VPWR,li1,24.6100,84.3200,1.799961
_0920_,VPWR,li1,18.6300,57.1200,1.799971
_0919_,VPWR,li1,22.7700,62.5600,1.799968
_0918_,VPWR,li1,50.1400,29.9200,1.799842
_0917_,VPWR,li1,54.9700,19.0400,1.799884
_0916_,VPWR,li1,25.7600,24.4800,1.799948
_0915_,VPWR,li1,50.8300,19.0400,1.799892
_0914_,VPWR,li1,33.5800,29.9200,1.799905
_0913_,VPWR,li1,33.8100,13.6000,1.799965
_0912_,VPWR,li1,20.7000,35.3600,1.799980
_0911_,VPWR,li1,25.9900,24.4800,1.799948
_0910_,VPWR,li1,35.8800,24.4800,1.799919
_0909_,VPWR,li1,43.0100,19.0400,1.799910
_0908_,VPWR,li1,35.8800,35.3600,1.799955
_0907_,VPWR,li1,29.2100,13.6000,1.799972
_0906_,VPWR,li1,40.0200,35.3600,1.799947
_0905_,VPWR,li1,24.1500,19.0400,1.799959
_0904_,VPWR,li1,56.3500,29.9200,1.799818
_0903_,VPWR,li1,59.1100,24.4800,1.799859
_0902_,VPWR,li1,53.5900,29.9200,1.799826
_0901_,VPWR,li1,60.0300,29.9200,1.799803
_0900_,VPWR,li1,71.9900,62.5600,1.799857
_0899_,VPWR,li1,92.4600,40.8000,1.799888
_0898_,VPWR,li1,92.4600,40.8000,1.799888
_0897_,VPWR,li1,88.7800,40.8000,1.799892
_0896_,VPWR,li1,89.0100,46.2400,1.799726
_0895_,VPWR,li1,102.8100,51.6800,1.799831
_0894_,VPWR,li1,101.8900,57.1200,1.799831
_0893_,VPWR,li1,75.4400,46.2400,1.799752
_0892_,VPWR,li1,37.9500,84.3200,1.799929
_0891_,VPWR,li1,43.4700,89.7600,1.799924
_0890_,VPWR,li1,25.0700,89.7600,1.799965
_0889_,VPWR,li1,29.2100,89.7600,1.799954
_0888_,VPWR,li1,14.4900,95.2000,1.799949
_0887_,VPWR,li1,17.2500,100.6400,1.799973
_0886_,VPWR,li1,14.4900,100.6400,1.799973
_0885_,VPWR,li1,18.6300,100.6400,1.799973
_0884_,VPWR,li1,14.9500,116.9600,1.799973
_0883_,VPWR,li1,8.0500,111.5200,1.799965
_0882_,VPWR,li1,18.1700,106.0800,1.799959
_0881_,VPWR,li1,29.2100,116.9600,1.799958
_0880_,VPWR,li1,10.3500,100.6400,1.799972
_0879_,VPWR,li1,31.9700,106.0800,1.799932
_0878_,VPWR,li1,39.3300,89.7600,1.799931
_0877_,VPWR,li1,36.5700,100.6400,1.799938
_0876_,VPWR,li1,54.9700,89.7600,1.799898
_0875_,VPWR,li1,59.3400,78.8800,1.799867
_0874_,VPWR,li1,106.4900,19.0400,1.799813
_0873_,VPWR,li1,111.0900,19.0400,1.799810
_0872_,VPWR,li1,102.3500,29.9200,1.799698
_0871_,VPWR,li1,101.8900,29.9200,1.799698
_0870_,VPWR,li1,103.2700,24.4800,1.799770
_0869_,VPWR,li1,105.1100,29.9200,1.799693
_0868_,VPWR,li1,97.7500,29.9200,1.799705
_0867_,VPWR,li1,93.6100,24.4800,1.799785
_0866_,VPWR,li1,97.2900,24.4800,1.799779
_0865_,VPWR,li1,97.7500,24.4800,1.799779
_0864_,VPWR,li1,124.8900,29.9200,1.799667
_0863_,VPWR,li1,115.6900,24.4800,1.799753
_0862_,VPWR,li1,128.5700,29.9200,1.799661
_0861_,VPWR,li1,11.7300,95.2000,1.799949
_0860_,VPWR,li1,11.7300,46.2400,1.799942
_0859_,VPWR,li1,11.7300,78.8800,1.799970
_0858_,VPWR,li1,20.9300,51.6800,1.799974
_0857_,VPWR,li1,12.1900,89.7600,1.799972
_0856_,VPWR,li1,13.1100,57.1200,1.799970
_0855_,VPWR,li1,20.9300,89.7600,1.799973
_0854_,VPWR,li1,13.1100,62.5600,1.799972
_0853_,VPWR,li1,75.6700,19.0400,1.799847
_0852_,VPWR,li1,67.8500,19.0400,1.799860
_0851_,VPWR,li1,141.9100,84.3200,1.799807
_0850_,VPWR,li1,141.9100,95.2000,1.799692
_0849_,VPWR,li1,128.8000,24.4800,1.799745
_0848_,VPWR,li1,141.9100,19.0400,1.799801
_0847_,VPWR,li1,60.0300,13.6000,1.799929
_0846_,VPWR,li1,54.5100,13.6000,1.799936
_0845_,VPWR,li1,35.1900,24.4800,1.799919
_0844_,VPWR,li1,11.7300,24.4800,1.799961
_0843_,VPWR,li1,40.7100,13.6000,1.799956
_0842_,VPWR,li1,18.1700,19.0400,1.799967
_0841_,VPWR,li1,15.4100,13.6000,1.799981
_0840_,VPWR,li1,129.4900,84.3200,1.799808
_0839_,VPWR,li1,72.2200,95.2000,1.799777
_0838_,VPWR,li1,48.7600,40.8000,1.799943
_0837_,VPWR,li1,46.6900,40.8000,1.799946
_0836_,VPWR,li1,33.5800,35.3600,1.799959
_0835_,VPWR,li1,45.3100,40.8000,1.799949
_0834_,VPWR,li1,36.8000,40.8000,1.799960
_0833_,VPWR,li1,42.0900,40.8000,1.799953
_0832_,VPWR,li1,42.5500,51.6800,1.799924
_0831_,VPWR,li1,33.3500,40.8000,1.799965
_0830_,VPWR,li1,100.0500,133.2800,1.799811
_0829_,VPWR,li1,109.2500,133.2800,1.799808
_0828_,VPWR,li1,106.0300,133.2800,1.799808
_0827_,VPWR,li1,103.7300,127.8400,1.799938
_0826_,VPWR,li1,106.9500,127.8400,1.799937
_0825_,VPWR,li1,114.0800,127.8400,1.799936
_0824_,VPWR,li1,119.6000,127.8400,1.799934
_0823_,VPWR,li1,123.7400,127.8400,1.799934
_0822_,VPWR,li1,115.9200,122.4000,1.799717
_0821_,VPWR,li1,126.2700,127.8400,1.799933
_0820_,VPWR,li1,111.5500,127.8400,1.799936
_0819_,VPWR,li1,128.5700,133.2800,1.799802
_0818_,VPWR,li1,126.2700,127.8400,1.799933
_0817_,VPWR,li1,123.7400,127.8400,1.799934
_0816_,VPWR,li1,132.0200,127.8400,1.799932
_0815_,VPWR,li1,132.9400,133.2800,1.799801
_0814_,VPWR,li1,128.8000,127.8400,1.799933
_0813_,VPWR,li1,136.3900,133.2800,1.799801
_0812_,VPWR,li1,139.6100,127.8400,1.799931
_0811_,VPWR,li1,135.0100,122.4000,1.799699
_0810_,VPWR,li1,132.0200,127.8400,1.799932
_0809_,VPWR,li1,128.8000,127.8400,1.799933
_0808_,VPWR,li1,131.7900,122.4000,1.799700
_0807_,VPWR,li1,128.5700,111.5200,1.799844
_0806_,VPWR,li1,130.8700,116.9600,1.799881
_0805_,VPWR,li1,132.0200,111.5200,1.799843
_0804_,VPWR,li1,129.7200,111.5200,1.799844
_0803_,VPWR,li1,133.1700,116.9600,1.799881
_0802_,VPWR,li1,127.1900,111.5200,1.799845
_0801_,VPWR,li1,132.0200,106.0800,1.799750
_0800_,VPWR,li1,128.3400,106.0800,1.799751
_0799_,VPWR,li1,130.6400,106.0800,1.799750
_0798_,VPWR,li1,128.1100,106.0800,1.799751
_0797_,VPWR,li1,133.1700,106.0800,1.799750
_0796_,VPWR,li1,115.4600,106.0800,1.799754
_0795_,VPWR,li1,112.0100,106.0800,1.799755
_0794_,VPWR,li1,119.1400,106.0800,1.799753
_0793_,VPWR,li1,110.6300,100.6400,1.799818
_0792_,VPWR,li1,114.7700,106.0800,1.799754
_0791_,VPWR,li1,108.1000,106.0800,1.799756
_0790_,VPWR,li1,112.0100,111.5200,1.799851
_0789_,VPWR,li1,110.1700,106.0800,1.799756
_0788_,VPWR,li1,116.3800,111.5200,1.799849
_0787_,VPWR,li1,111.0900,111.5200,1.799851
_0786_,VPWR,li1,113.3900,46.2400,1.799713
_0785_,VPWR,li1,123.5100,40.8000,1.799867
_0784_,VPWR,li1,113.3900,40.8000,1.799872
_0783_,VPWR,li1,117.5300,40.8000,1.799870
_0782_,VPWR,li1,116.1500,46.2400,1.799713
